@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Terremoto, il Nord Italia trema Tre morti in Emilia Romagna http://t.co/BpysgHkD geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography cardinal_compass_point north southwest northwest southeast noun northeast adjective adverb Geographical_feature Northern_Italy region European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state diacritic diaeresis change death biology faith being property process_(computing) event_(philosophy) philosophy asterid_dicot_genus Emilia genus taxon Italian_region Emilia-Romagna Historical_region Romagna","6","1","0","80","14","0","1"
"#terremoto in #emilia. Tre operai morti mentre lavoravano di notte in fabbrica geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2012_Northern_Italy_earthquakes Historical_region Emilia_(region_of_Italy) working_man laborer profession work period night industrial_plant factory building business Industrial_architecture","4","3","0","78","12","2","1"
"A #Carpi solo calcinacci e qualche crepa. Meno male ! #terremoto crack fault geomorphology Discontinuity_(geotechnical_engineering) fracture Separation_(aeronautics) Meno_male poorly geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","1","0","64","10","2","1"
"++ SISMA EMILIA: ANCORA UNA FORTE SCOSSA, ALTRI CROLLI ++ geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Historical_region Emilia_(region_of_Italy) human Forte_di_Milano archbishop reflex shock mass_wasting Slump_(geology)","7","0","0","57","8","0","1"
"Bilancio di 6 morti, oltre 50 feriti e 1 disperso. #terremoto record balance_sheet document document document document process_(computing) balance trial_balance change death biology faith being property process_(computing) event_(philosophy) philosophy people wounded laggard straggler geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","0","61","11","1","1"
"Terremoto L'Aquila Prime Immagini: Terremoto L&#39;Aquila Prime Immagini Primo filmato dei danni tratto da Rai.. http://ping.fm/uLjrt geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography bird_of_prey eagle Common_name name performance premiere group_event representation image Artifact_(error) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography bird_of_prey eagle Common_name name performance premiere group_event representation image Artifact_(error) band Cor_Veleno musical_group rock_band enter shoot law Property_damage damage Lös_egendom Germany remove draw","13","1","0","133","22","0","1"
"Sant'Olcese, problemi alle tubature, ordinanza sindaco:'Fate bollire acqua, prima di utilizzarla'. #AlluvioneGenova commune_of_Romania Șanț elbow_grease difficulty tube pipe cylinder System rite Ordinance_(Christianity) politician mayor civil_authority official statesman position public_official officer spiritual_being fairy spirit mythic_humanoid water_deity liquid water binary_compound material ingredient chemical_compound chemical_substance","6","3","0","115","14","1","1"
"Poi magari,dopo la partita,pure un occhio a #Senigallia con morti e dispersi per maltempo buttiamolo va! #FiorentinaNapoli #poveraitalia perhaps activity game recreation activity play The_Game_(mind_game) either sensory_receptor eye organ architectural_element Feature_(archaeology) change death biology faith being property process_(computing) event_(philosophy) philosophy laggard straggler weather bad_weather","8","3","0","136","20","3","1"
"RT@10dannj10: Ancora da #Finale #Emilia http://t.co/ut9E2xR8” #terremoto #foto quality ultimate comune Finale_Emilia Historical_region Emilia_(region_of_Italy) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography representation photograph work_of_art image","5","3","0","80","12","4","1"
"ma come fanno a crollare certi capannoni? #terremoto execute drop slump outbuilding shed architectural_engineering geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","0","52","8","1","1"
"Un pensiero agli operai morti stanotte a causa del terremoto.... higher_cognitive_process thought mental_process working_man laborer profession proceedings case relationship Legal_transaction civil_action geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","2","0","64","10","0","1"
"Terremoto Abruzzo - trovate morte due studentesse http://www.cronaca24.org/Cronaca/terremoto-abruzzo---trovate-morte-due-studentesse/ geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature conclude feel change death biology faith being property process_(computing) event_(philosophy) philosophy assimilator student enrollee person","4","0","0","133","17","0","1"
"[ITALIAN NEWS] TERREMOTO ABRUZZO/ Berlusconi: i morti sono di tutta la nazione: «Voglio ringraziar.. http://tinyurl.com/d8tqnm geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature human Silvio_Berlusconi politician magnate change death biology faith being property process_(computing) event_(philosophy) philosophy people nation country political_entity Political_division organization terminology Community_(Wales)","8","2","0","127","18","0","1"
"Azz  ansa dice danni a persone #terremoto blow gasp utter say change damage being person causal_agency subjectivism subject geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","0","41","7","1","1"
"morti del #terremoto: 92 accertati! CAZZO! dead geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography penis dick word noun insult language","2","2","0","42","6","1","1"
"Solo una sottile crepa lunga 30 centimetri sopra la porta #terremoto #sassuolo thin crack fault geomorphology Discontinuity_(geotechnical_engineering) fracture Separation_(aeronautics) metric_linear_unit metre SI_base_unit unit Unit_of_length entryway door geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","4","0","78","12","2","1"
"Terremoto Abruzzo: dietro il crollo dell'ospedale l'ombra di Impregilo http://www.ecostiera.it/ geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature mass_wasting Slump_(geology) health_facility hospital institution health_facility shade shadow company Impregilo construction joint-stock_company business","6","0","0","95","15","0","1"
"ULTIM'ORA: esondato il torrente #torbella tra #rivarolo e #certosa a #genova. #AlluvioneGenova canal Creek_(tidal) body_of_water water Wasserlauf monastery charterhouse","5","3","0","94","13","5","1"
"Il terremoto annunciato - http://lucarinaldi.blogspot.com/2009/04/violento-sisma-allaquila-150-morti-e-le.html (via @addthis) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography inform announce","3","2","0","125","19","0","1"
"Finale Emilia pare sia la più colpita dai danni. #terremoto language_unit syllable comune Finale_Emilia Historical_region Emilia_(region_of_Italy) appear seem quite injure shoot change damage geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","5","0","60","10","1","1"
"#terremoto #Emilia una forte scossa ha distrutto molti edifici,causando 4morti geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography asterid_dicot_genus Emilia genus taxon strong reflex shock destroy bust_up structure building house technology architecture architectural_structure Structure construction create produce","3","4","0","78","11","2","1"
"speriamo il #terremoto non faccia altri danni...e non ci svegli anche stanotte... plan go_for geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography alter get change damage alter wake","3","4","1","81","13","1","1"
"Danni nel Modenese e in provincia di Ferrara #terremoto change damage administrative_division province human_geographic_territorial_entity force province_of_Italy Ferrara geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","1","0","55","9","1","1"
"cazzo un altra scossa siamo tutti per strada si sono crepati i muri! penis dick word noun insult language reflex shock thoroughfare street architectural_structure state_highway change break partition wall Structure","4","2","2","68","13","0","1"
"[ITALIAN NEWS] TERREMOTO ABRUZZO/ Onna: terminate le ricerche, bilancio finale 40 morti: Un contra.. http://tinyurl.com/c9xkwx geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature Frazione Onna_(L'Aquila) investigation research Process_(science) scientific_method work_of_art plan budget finance sales ultimate change death biology faith being property process_(computing) event_(philosophy) philosophy Nicaraguan Contra","9","2","0","126","18","0","1"
"#terremoto: crolli nei dintorni di #Ferrara secondo rainews. conferme? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography mass_wasting Slump_(geology) section neighbourhood Ortsteil settlement human_geographic_territorial_entity community","7","1","0","70","9","2","1"
"Terremoto: dispersa studentessa foggiana: Fonte: La Gazzetta del MezzogiornoBARI - Nel caos del terremoto che ha.. http://tinyurl.com/dlzqt6 geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography assimilator student enrollee person administrative_body authority organization room area opera La_gazzetta comic_opera communicator gossiper confusion chaos geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","8","1","1","140","19","0","1"
"5 morti per un terremoto di merda. Sto paese mi sta sempre più sul cazzo. change death biology faith being property process_(computing) event_(philosophy) philosophy geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography feces shit swearword word administrative_division country region Administrative_divisions_of_Germany Federal_republic Federated_state geography hold_out stand increasingly more penis dick word noun insult language","5","2","1","74","15","0","1"
"Terremoto nel ferrarese!  La morte della povera melissa! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy poor asterid_dicot_genus Melissa first_description_(of_a_taxon) taxon herb","3","0","0","56","8","0","1"
"#TERREMOTO #Ferrara piccoli danni http://t.co/g64MDyvQ geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography metropolis Ferrara City comune provincial_capital little change damage","3","2","0","54","8","2","1"
"Zona industriale s.felice un sacco di danni :-(  #terremoto anatomical_structure zona tract industrial_park area industrial large_indefinite_amount oodles change damage geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","1","0","59","9","1","1"
"Danni alle case ad Ostia dopo il terremoto http://tinyurl.com/cx5wua change damage building house home Structure residential_building bread Host geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","0","0","68","12","0","1"
"3.000 sfollati, 50 feriti, 5 morti (7 sul Corriere, ovviamente). #terremoto refugee displaced_person legal_entity people wounded change death biology faith being property process_(computing) event_(philosophy) philosophy traveler courier craft profession apparently geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","1","0","75","12","1","1"
"alla faccia, ne ha fatti di danni il #terremoto di stanotte, non credevo! 5 morti… visage facial_expression tone radius_vector turn get change damage geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography conclude feel change death biology faith being property process_(computing) event_(philosophy) philosophy","4","5","1","84","15","1","1"
"Forte scossa terremoto nel Modenese: almeno tre morti defence fort geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography at_any_rate change death biology faith being property process_(computing) event_(philosophy) philosophy","3","1","0","53","8","0","1"
"http://t.co/0rBmjuKrQR #AlluvioneGenova #EsondazioneTorrenti #UnMorto #Genova, torna l'incubo ... http://t.co/6S8ft2dVQU film Torna dream nightmare sadness","7","3","0","120","15","4","1"
"Forte scossa di #terremoto al nord.Quattro morti defence fort reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy","4","1","0","48","8","1","1"
"dio non lo sapevo il fatto che sono morte 6 persone nel terremoto D: learn info fact ontology belief science philosophy terminology being person causal_agency subjectivism subject geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","2","1","68","14","0","1"
"#AlluvioneGenova Montoggio acquapark http://t.co/g75WUZigtR comune Montoggio swimming_pool water_park amusement_park","3","2","0","59","7","1","1"
"#Marche Auto trascinate dall’acqua Guarda i danni dell’alluvione che ha colpito #Senigallia http://t.co/GwZSsgloh1 name brand symbol Marketing_strategy involve tangle liquid water binary_compound material ingredient chemical_compound chemical_substance change damage sediment alluvion Legal_term soil touch hit comune Senigallia town","8","4","1","118","18","2","1"
"#Bomba #d'acqua sulle #Marche. Due morti a #Senigallia - VIDEO: http://t.co/JFx2QXVAc0 arms bomb explosive_device energy low_explosive ammunition weapon Explosive_weapon liquid water binary_compound material ingredient chemical_compound chemical_substance name brand symbol Marketing_strategy change death biology faith being property process_(computing) event_(philosophy) philosophy comune Senigallia town recording video analog_signal electronic_media technology","8","1","0","86","14","4","1"
"#terremoto   Un morto accertato. Mo'? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography people dead learn ascertain letter Mo_(kana) kana","2","2","0","37","5","1","1"
"#terremoto C'é chi dice danni ingenti in centro a  #finale #modena geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography utter say change damage considerable cognitive_content essence quality ultimate","2","5","1","67","11","3","1"
"Perché #alluvioneGenova non è solo problema d'acqua. Video, esplode cabina elettrica in via Pontetti http://t.co/ejJLTGtx5c difficulty problem entity obstacle Challenge_(TV_channel) liquid water binary_compound material ingredient chemical_compound chemical_substance recording video analog_signal electronic_media technology cabin stateroom suite Cabina_elettrica electric","7","2","1","125","18","1","1"
"il terremoto che ha colpito L'Aquila appare sempre più drammatico, le vittime salgono e il paese appare distrutto, prepariamoci al peggio geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography touch hit bird_of_prey eagle Common_name name appear increasingly again dramatic unfortunate victim move rise people nation country political_entity Political_division organization terminology Community_(Wales) appear destroy study prepare badness worse","5","5","1","138","22","0","1"
"#terremoto in #emilia  6 le vittime accertate, 50 i feriti geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2012_Northern_Italy_earthquakes Historical_region Emilia_(region_of_Italy) unfortunate victim learn ascertain people wounded","3","2","0","58","10","2","1"
"Crollato ponte sulla strada Lungo #Ete, a monte del ponte Zallocco a S.Elpidio a Mare https://t.co/HJep1KjMtj #allertameteoMAR @Emergenza24 platform deck way road highway state_highway constructed_structure municipality_of_Hungary Ete,_Hungary village elevation mountain Geographical_feature geography landform terrain Begriff_(Philosophie) platform deck body_of_water sea ocean System","9","5","0","139","22","2","1"
"#terremoto: provincia di Trento, la casa ha scricchiolato di nuovo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography administrative_division province human_geographic_territorial_entity force province_of_Italy Trentino building house home Structure residential_building resound creak new","3","3","0","66","10","1","1"
"Purtroppo 1 vittima terremoto. Operaio in fabbrica crollo capannone unfortunate victim geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography working_man laborer profession industrial_plant factory building business Industrial_architecture happening crash outbuilding shed architectural_engineering","5","0","0","67","9","0","1"
"Deragliato treno Frecciabianca 9764, zona San Quirico, causa frana. Nessun ferito.#AlluvioneGenova public_transport train guided_transport train_composition means_of_transport service Frecciabianca anatomical_structure zona person saint deity settlement Sočerga village proceedings case relationship Legal_transaction civil_action rock landslide soil slide natural_disaster flood Earth geology seismology disaster phenomenon risk Bergsturz historiography science","6","2","1","98","12","0","1"
"a Crevalcore e' crollato il tetto del campanile, piazza transennata #terremoto comune Crevalcore town drop slump protection roof building architecture Structure house perceptible_object cover_version tower bell_tower square piazza word geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","3","0","78","11","1","1"
"#terremoto a parte tutto, la tragedia, i morti e i dispersi...Bertolaso è inadeguato alla vita umana. Figuriamoci alla protezine civile geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography drama tragedy change death biology faith being property process_(computing) event_(philosophy) philosophy laggard straggler organic_phenomenon life body object property characteristic human civilian","7","2","1","136","20","1","1"
"#alluvione, #Coldiretti: 'Danni per 60 milioni'... http://t.co/5QoiwQaCBK geological_phenomenon flood hydrology rain natural_disaster river water phenomenon trade_union Coldiretti law Property_damage damage Lös_egendom Germany large_integer million composite_number integer","4","3","0","73","10","2","1"
"#terremoto #modena  Gravi danni e crolli a #sanfelicesulpanaro e #finaleemilia geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography cost price quantity happening crash","2","5","1","78","10","4","1"
"#terremoto Nuovi crolli intorno a l'aquila... piove sul bagnato geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography magazine New! mass_wasting Slump_(geology) bird_of_prey eagle Common_name name appear crop_up Modi Piove_sul_bagnato wetness moisture measure","3","2","0","63","10","1","1"
"Terremoto: morti saliti a 250 http://tinyurl.com/d3jfqt geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy","3","0","0","55","9","0","1"
"altra forte scossa in emilia.. altri crolli :( strong reflex shock asterid_dicot_genus Emilia genus taxon happening crash","4","0","0","46","7","0","1"
"#Bombadacqua nelle #Marche, un #morto e un disperso. Il Presidente Regione #Spacca: 'Situazione drammatica a #Senigallia'. Italian_region Marche people dead laggard straggler head_of_state President_of_the_United_States president position statesman location part state state_of_affairs concept dramatic comune Senigallia town","10","4","0","122","16","5","1"
"Alluvione nelle #Marche, un morto Sono più di 100 le unità dei vigili del fuoco impegnate nei soccorsi nella zona di #Senigallia geological_phenomenon flood hydrology rain natural_disaster river water phenomenon Italian_region Marche people dead more organization social_unit police Vigiles firefighter department_of_local_government fire_department organization combustion fire oxidation fight wage carry_through region area physical_quantity definite_integral quantity comune Senigallia town","11","4","0","130","22","2","1"
"7 morti per il terremoto, nessun calciatore, quindi si può giocare. #ipocrisiaitaliana change death biology faith being property process_(computing) event_(philosophy) philosophy geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography jock football_player player profession occupation be_able_to act play","2","3","1","87","12","1","1"
"#terremoto Italia: trovo discrepanze tra i dati del INGV e quelli di earthquake.googlemashups.com... Reputo più giuste quelle di INGV... geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state encounter difference variance measurement data_point information coordinate_system System geophysics Istituto_Nazionale_di_Geofisica_e_Vulcanologia again just geophysics Istituto_Nazionale_di_Geofisica_e_Vulcanologia","6","3","2","137","21","1","1"
"Mi Sa che ho sentito un'altra scossa di #terremoto, ora ora..... letter Sa_(kana) kana perceive hear reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","1","64","12","1","1"
"#Terremoto a Bagnacavallo si è sentito! Ci sono danni? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography comune Bagnacavallo town perceive hear change damage","3","3","2","55","8","1","1"
"Violento terremoto in Abruzzo: Un terremoto ha colpito l'Abruzzo e il centro Italia alle 3,30. La scossa ha avut.. http://tinyurl.com/c278os sexual_abuse rape geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography touch hit Italian_region Abruzzi_e_Molise Geographical_feature exploit hit region Central_Italy Italian_region European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state reflex shock","7","3","0","140","25","0","1"
"Il #terremoto ha svegliato mezza italia.. Spero non ci siano danni a persone o cose geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography alter wake change damage being person causal_agency subjectivism subject belongings things","5","3","1","83","15","1","1"
"La rete si mobilita dopo il terremoto in Abruzzo http://www.wired.it/news/archivio/2009-04/06/aiutateci-ad-aiutarli.aspx computer_network internet System geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature","3","1","1","120","22","0","1"
"Brescia trema anche ora. #terremoto(Ufff!) dicot_genus Trema flora species tree genus botany taxon geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","0","42","6","1","1"
"Altra scossa meno forte reflex shock strong","1","0","0","23","4","0","1"
"Dopo l'ennesima scossa, ho trasferito la famiglia in auto #terremoto a #cento reflex shock displace transfer social_group family clan person people motor_vehicle automobile geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography hundred_(word)","3","3","0","77","13","2","1"
"Stanotte sono balzata dal letto, sono morta di paura. #terremoto #on furniture bed bedroom_furniture dead emotion fear geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","5","0","68","11","2","1"
"E chi dorme più quando c'è sto cavolo di terremoto?? rest kip more cole collard_greens taxon cultivar geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","1","54","10","0","1"
"Fortissima scossa a Bologna. Nessun danno harm electric_shock harmfulness injury cause_of_death change damage","3","1","0","41","6","0","1"
"Ancora #terremoto. Mo' hai rotto il cazzo. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography letter Mo_(kana) kana divide break penis dick word noun insult language","2","2","0","42","7","1","1"
"lampadari sospesi che ciondolano... un che di ipnotico se non fosse il terremoto!!! lighting_fixture chandelier lamp table_lamp fix hang hang drop hypnagogue hypnotic drug geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","2","83","13","0","1"
"Terremoto in Abruzzo. Come inviare aiuti. Parma diamoci da fare!: 6 voti ok | postato 27 minuti fa da sel86 in .. http://tinyurl.com/d4eqtr geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature transfer send activity assistance execute property degree name note unit_of_time minute unit execute","6","4","1","139","24","0","1"
"Ancora! Stanotte ci tiene svegli il terremoto hold geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","1","45","7","0","1"
"scossettina num 2 .. non si dorme uff #terremoto salò rest kip geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography flavor salt","2","3","1","54","9","1","1"
"#terremoto altra scossa! Sentita zona Budrio (bo) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography reflex shock region area physical_quantity definite_integral quantity comune Budrio town metropolis Bologna comune College_town City","4","2","0","49","7","1","1"
"legge ora tutti gli aggiornamenti sul terremoto in abruzzo...e un brivido corre lungo la schiena :/ mouth read change updating geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake symptom Chills commune Corre body_part back area","5","2","0","99","16","0","1"
"Qui a #Bibione si continua a ballare con #terremoto comune Bibione speak go_on move dance geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","1","51","9","2","1"
"[ITALIAN NEWS] TERREMOTO ABRUZZO/ Tutto il mondo esprime solidarietà a Giorgio Napolitano: Il pres.. http://tinyurl.com/df2bsc geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature part world commonality solidarity male_given_name Giorgio_(name) name human Giorgio_Napolitano politician","9","0","0","127","18","0","1"
"#terremoto s.felice sul #Panaro: i twitteri da quelle parti non riportano gravi danni imp brat birth childbirth culmination announce report serious change damage","5","3","0","85","14","2","1"
"Scossa di terremoto avvertita a Roma alle 3 e 33 della notte reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography national_capital Rome City capital provincial_capital comune period night","5","2","0","60","12","0","1"
"Prima pioveva forte, ora di nuovo diluvio #AlluvioneGenova precipitate rain loud new rain cloudburst measure","2","1","0","58","8","1","1"
"Su #AlluvioneGenova: da leggere @FraBaraghini http://t.co/poWoE8ab1v e da vedere @CrozzaTweet  http://t.co/jzlzDKpau4 light seat see episcopate","3","3","0","117","17","1","1"
"Altra scossa ora di #terremoto. E siamo a 3! reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","1","0","44","9","1","1"
"Altra scossa piccola. #terremoto reflex shock little geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","32","4","1","1"
"#terremoto  #verona  è in corso una scossa geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography metropolis Verona World_Heritage_Site comune City bed course reflex shock","3","2","0","43","6","2","1"
"Da soli 'un s'era capito... RT @la_stampa: #AlluvioneGenova: il capo della protezione civile Gabrielli, le previsioni erano sbagliate judge calculate leader chief activity protection protection civil_defense special_field elbow_grease civilian statement prediction process_(computing) err slip_up","8","3","0","133","19","1","1"
"Un altra scossa un minuto fa #Terremoto reflex shock unit_of_time minute unit execute geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","0","0","39","7","1","1"
"@silviettamyblog è dallo scorso dicembre che c'è almeno una scossa a settimana nella zona dell'aquilano purtroppo.. last month December Gregorian_calendar_month Ou_Nederlandse_maandname at_any_rate reflex shock period week unit_of_time anatomical_structure zona unfortunately","5","2","1","117","16","0","1"
"Che Dio la mandi buona,speriamo solo danni e niente vittime. #terremoto spiritual_being God deity god_(male_deity) emit good wish desire change damage unfortunate victim geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","1","71","12","1","1"
